location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,final_primary_intent,final_core_labels,final_secondary_labels,final_avoid_labels,curation_action,display_status,is_active_verified,manual_review_confidence,curation_note,final_label_source,price_verified,night_verified,indoor_verified,child_friendly_verified,qa_flag_reason,parking_verified,wheelchair_accessible_verified,toilet_verified,mushola_verified,pet_friendly_verified,open_24h_verified,crowd_level,shopping_subtype,coordinate_verified,distance_from_alun_alun_km,coordinate_audit_reason,safety_verified,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available,media_available,media_image_url,media_destination_url,media_website,media_source,media_place_id,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note,kota_kabupaten,kecamatan
LODGE-00725,Skyline BlueDome Villa Ciwidey,Santai,,,,,-7.1227,107.4143,,,,,,Penginapan berjenis Villa bernama Skyline BlueDome Villa Ciwidey berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Bak air panas; Dapur; Microwave; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=Skyline%20BlueDome%20Villa%20Ciwidey,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00727,Three bedroom villa with garden view,Santai,,,,,-7.1956,107.5419,,,,,,Penginapan berjenis Villa bernama Three bedroom villa with garden view berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Dapur; Kolam renang luar; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781789973/muterbandung/penginapan/LODGE-00727_main.jpg,,,,https://placehold.co/800x600/png?text=Three%20bedroom%20villa%20with%20garden%20view,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00728,VILLA CONTAINER ETHNICS,Santai,,,,,-7.1114,107.4235,,,,,,Penginapan berjenis Villa bernama VILLA CONTAINER ETHNICS berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Dapur; Pemanggang luar ruang; Parkir gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781789992/muterbandung/penginapan/LODGE-00728_main.jpg,,,,https://placehold.co/800x600/png?text=VILLA%20CONTAINER%20ETHNICS,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00729,VILLA GREEN APPLE BLOK U 76,Santai,,,,,-6.8118,107.1454,,,,,,Penginapan berjenis Villa bernama VILLA GREEN APPLE BLOK U 76 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790026/muterbandung/penginapan/LODGE-00729_main.png,,,,https://placehold.co/800x600/png?text=VILLA%20GREEN%20APPLE%20BLOK%20U%2076,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00730,VV&V HomeStay,Santai,,,,,-7.131,107.4208,900000.0,,,,,Penginapan berjenis Guest_House bernama VV&V HomeStay berlokasi di bandung_raya_valid. ,,Guest_House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=VV%26V%20HomeStay,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00737,Villa CHW Standar 1,Santai,,,,,-7.1215,107.4216,,,,,,Penginapan berjenis Villa bernama Villa CHW Standar 1 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Dapur; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790036/muterbandung/penginapan/LODGE-00737_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20CHW%20Standar%201,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00738,Villa CHW Standar 2,Santai,,,,,-7.1215,107.4216,,,,,,Penginapan berjenis Villa bernama Villa CHW Standar 2 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Dapur; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790056/muterbandung/penginapan/LODGE-00738_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20CHW%20Standar%202,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00739,Villa Ciwidey - Rumah Kayu,Santai,,,,,-7.1085,107.4258,,,,,,Penginapan berjenis Villa bernama Villa Ciwidey - Rumah Kayu berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Papan setrika; Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=Villa%20Ciwidey%20-%20Rumah%20Kayu,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00744,Villa Imah Koneng at Cipanas Puncak,Santai,,,,,-6.8118,107.1454,,,,,,Penginapan berjenis Villa bernama Villa Imah Koneng at Cipanas Puncak berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Dapur; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790066/muterbandung/penginapan/LODGE-00744_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20Imah%20Koneng%20at%20Cipanas%20Puncak,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00749,Villa Syariah Teras Danoe,Santai,,,,,-7.1945,107.5451,,,,,,Penginapan berjenis Villa bernama Villa Syariah Teras Danoe berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Parkir berbayar; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790077/muterbandung/penginapan/LODGE-00749_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20Syariah%20Teras%20Danoe,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00750,Villa Tinamboo brings happiness at Ciwidey,Santai,,,,,-7.1161,107.4448,,,,,,Penginapan berjenis Villa bernama Villa Tinamboo brings happiness at Ciwidey berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Dapur.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=Villa%20Tinamboo%20brings%20happiness%20at%20Ciwidey,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00751,Villa buah 11 homestay,Santai,,,,,-7.1869,107.5554,,,,,,Penginapan berjenis Villa bernama Villa buah 11 homestay berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Parkir gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790087/muterbandung/penginapan/LODGE-00751_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20buah%2011%20homestay,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00752,Villa by Wayang Dairy Farm,Santai,,,,,-7.1942,107.5423,,,,,,Penginapan berjenis Villa bernama Villa by Wayang Dairy Farm berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; Parkir gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790099/muterbandung/penginapan/LODGE-00752_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20by%20Wayang%20Dairy%20Farm,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00753,Villa kartoon,Santai,,,,,-6.812,107.145,,,,,,Penginapan berjenis Villa bernama Villa kartoon berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Dapur; TV Kabel; Parkir gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790105/muterbandung/penginapan/LODGE-00753_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20kartoon,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00754,Villa kota bunga at puncak bogor with privat pool,Santai,,,,,-6.8119,107.1456,,,,,,Penginapan berjenis Villa bernama Villa kota bunga at puncak bogor with privat pool berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Papan setrika; Dapur; Boleh bawa hewan peliharaan; TV Kabel; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=Villa%20kota%20bunga%20at%20puncak%20bogor%20with%20privat%20pool,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00755,Villa puncak bogor at kota bunga ada karoke AC,Santai,,,,,-6.8115,107.1452,,,,,,Penginapan berjenis Villa bernama Villa puncak bogor at kota bunga ada karoke AC berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Dapur; Boleh bawa hewan peliharaan; TV Kabel; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790113/muterbandung/penginapan/LODGE-00755_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20puncak%20bogor%20at%20kota%20bunga%20ada%20karoke%20AC,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00756,Villa puncak bogor at kota bunga with pool privat,Santai,,,,,-6.8118,107.1454,,,,,,Penginapan berjenis Villa bernama Villa puncak bogor at kota bunga with pool privat berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Kolam renang di dalam ruangan; Dapur; Pemanggang luar ruang; Parkir gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790133/muterbandung/penginapan/LODGE-00756_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20puncak%20bogor%20at%20kota%20bunga%20with%20pool%20privat,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00761,Zann Villa Ciwidey,Santai,,,,,-7.1199,107.4319,,,,,,Penginapan berjenis Villa bernama Zann Villa Ciwidey berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ranjang bayi; Penghangat; Dapur; Pemanggang luar ruang; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790141/muterbandung/penginapan/LODGE-00761_main.jpg,,,,https://placehold.co/800x600/png?text=Zann%20Villa%20Ciwidey,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00765,villa arjuna 60,Santai,,,,,-6.8119,107.1452,,,,,,Penginapan berjenis Villa bernama villa arjuna 60 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Dapur; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790152/muterbandung/penginapan/LODGE-00765_main.jpg,,,,https://placehold.co/800x600/png?text=villa%20arjuna%2060,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00766,villa kota Bunga little indian,Santai,,,,,-6.8139,107.1315,,,,,,Penginapan berjenis Villa bernama villa kota Bunga little indian berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Balkon; Kolam renang di dalam ruangan; Dapur; Microwave; Pemanggang luar ruang; Kompor; Mesin cuci; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790165/muterbandung/penginapan/LODGE-00766_main.jpg,,,,https://placehold.co/800x600/png?text=villa%20kota%20Bunga%20little%20indian,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00773,Hotel Pesona Ciwidey,Santai,,,1593.0,,-7.0978,107.473,386598.0,,,,,Penginapan berjenis Hotel bernama Hotel Pesona Ciwidey berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Pool; Free parking; Parking; Free Wi-Fi; Wi-Fi; Outdoor pool.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790168/muterbandung/penginapan/LODGE-00773_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Pesona%20Ciwidey,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00774,Hotel Soreang,Santai,,4.338474916784386,728.0,Positif,-7.014,107.5311,260379.0,,,,,Penginapan berjenis Hotel bernama Hotel Soreang berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free parking; Parking; Free Wi-Fi; Wi-Fi.,,Hotel,,,,,,,,,,,4.3,6.0,1.0,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790226/muterbandung/penginapan/LODGE-00774_main.jpg,,,,https://placehold.co/800x600/png?text=Hotel%20Soreang,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00777,OYO 92217 Artana Bed and Breakfast.NearSitu Cileunca,Santai,,,161.0,,-7.1931,107.545,,,,,,Penginapan berjenis Hotel bernama OYO 92217 Artana Bed and Breakfast.NearSitu Cileunca berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free parking; Free Wi-Fi; Free breakfast.,,Hotel,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790255/muterbandung/penginapan/LODGE-00777_main.jpg,,,,https://placehold.co/800x600/png?text=OYO%2092217%20Artana%20Bed%20and%20Breakfast.NearSitu%20Cileunca,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00787,Sutan Raja Hotel and Convention Centre,Santai,,,6483.0,,-7.0238,107.5348,567709.0,,,,,Penginapan berjenis Hotel bernama Sutan Raja Hotel and Convention Centre berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool; Tennis.,,Hotel,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790285/muterbandung/penginapan/LODGE-00787_main.jpg,,,,https://placehold.co/800x600/png?text=Sutan%20Raja%20Hotel%20and%20Convention%20Centre,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00788,The kabayan villa pangalengan (sunrise view),Santai,,,101.0,,-7.1969,107.5408,527507.0,,,,,Penginapan berjenis Villa bernama The kabayan villa pangalengan (sunrise view) berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi.,,Villa,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=The%20kabayan%20villa%20pangalengan%20%28sunrise%20view%29,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00804,Villa Ravani Bandung,Santai,,,,,-6.9951,107.5191,,,,,,Penginapan berjenis Villa bernama Villa Ravani Bandung berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Balkon; Dapur; Microwave; Pemanggang luar ruang; TV Kabel; Parkir gratis; Wi-Fi gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790319/muterbandung/penginapan/LODGE-00804_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20Ravani%20Bandung,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00807,villa Camsal Boock H 10 No3,Santai,,,,,-6.813,107.1296,,,,,,Penginapan berjenis Villa bernama villa Camsal Boock H 10 No3 berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; TV Kabel; Mesin cuci; Parkir gratis.,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=villa%20Camsal%20Boock%20H%2010%20No3,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00810,RedDoorz near Situ Cileunca Pangalengan,Santai,,,43.0,,-7.1872,107.5555,,,,,,Penginapan berjenis Hotel bernama RedDoorz near Situ Cileunca Pangalengan berlokasi di bandung_raya_valid. ,,Hotel,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790328/muterbandung/penginapan/LODGE-00810_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20near%20Situ%20Cileunca%20Pangalengan,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00813,Villa rian,Santai,,,,,-7.131,107.5132,,,,,,Penginapan berjenis Villa bernama Villa rian berlokasi di bandung_raya_valid. ,,Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790351/muterbandung/penginapan/LODGE-00813_main.jpg,,,,https://placehold.co/800x600/png?text=Villa%20rian,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00814,Artana 2 Chipsari by OYO,Santai,,,,,-7.1933,107.545,,,,,,Penginapan berjenis Hotel bernama Artana 2 Chipsari by OYO berlokasi di bandung_raya_valid. ,,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,,,,,https://placehold.co/800x600/png?text=Artana%202%20Chipsari%20by%20OYO,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00815,RedDoorz @ ADDA Cabin Pengalengan,Santai,,,21.0,,-7.2,107.5438,,,,,,Penginapan berjenis Hotel bernama RedDoorz @ ADDA Cabin Pengalengan berlokasi di bandung_raya_valid. ,,Hotel,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790371/muterbandung/penginapan/LODGE-00815_main.jpg,,,,https://placehold.co/800x600/png?text=RedDoorz%20%40%20ADDA%20Cabin%20Pengalengan,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00819,Jayagiri Guesthouse,Santai,,,901.0,,-6.8073,107.6196,344423.0,,,,,Penginapan berjenis Guest_House bernama Jayagiri Guesthouse berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free Wi-Fi; Free parking; Air conditioning; Kid-friendly.,,Guest_House,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790398/muterbandung/penginapan/LODGE-00819_main.jpg,,,,https://placehold.co/800x600/png?text=Jayagiri%20Guesthouse,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00821,Nur Alam Hotel Lembang,Santai,,,734.0,,-6.8085,107.6268,161228.0,,,,,Penginapan berjenis Hotel bernama Nur Alam Hotel Lembang berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Restaurant; Room service; Full-service laundry.,,Hotel,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781790451/muterbandung/penginapan/LODGE-00821_main.png,,,,https://placehold.co/800x600/png?text=Nur%20Alam%20Hotel%20Lembang,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
LODGE-00826,Saung Balibu Hotel,Santai,,,1127.0,,-6.8078,107.6408,188034.0,,,,,Penginapan berjenis Hotel bernama Saung Balibu Hotel berlokasi di bandung_raya_valid. Fasilitas yang tersedia: Free breakfast; Free Wi-Fi; Free parking; Room service; Kid-friendly.,,Hotel,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,active_candidate,True,,,,,,,,,,,,,,,,,,,,,,indobert_sentiment_v1,indobert_sentiment_v1,,False,https://res.cloudinary.com/df13xvhyj/image/upload/v1781802477/muterbandung/penginapan/LODGE-00826_main.jpg,,,,https://placehold.co/800x600/png?text=Saung%20Balibu%20Hotel,,,reset_user_requested_refill,needs_new_verified_image_url,All previous media URLs were reset at user request. Refill only with verified safe image sources.,Unknown,Unknown
