location_id,location_name,gallery_index,source_image_url,media_storage_url,media_public_id,media_upload_status,media_upload_error,match_confidence,matched_title
LOC-001,23 Paskal Shopping Center,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEw3eq4SRu2x5-fj234kx3l0fWN2rShxFSh569wBV812wB0vcCeCJVzHOVU5-qy0wlhSM8GkpOn_1sMToY9xm2RZZw-2kk14-fxwqFIZerSeXCrcoWoy0faiubSHkJ7zywQPkNqJTHTAyi_=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779650/muterbandung/wisata/LOC-001_gallery_01.jpg,muterbandung/wisata/LOC-001_gallery_01,uploaded,,exact,23 PASKAL Shopping Center
LOC-001,23 Paskal Shopping Center,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH479SfXzvx4SuSoXyl1G5RA2TAYIzvEOGeKJj17fkdYtHvwIK7kpqn3GEpGflNDYXW81JImNAQctPhepv-1k4xxOs4vLtgYVubKVttfNHqGShGScU-dxGgOSf6XBrsKZ98F72lMA=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779651/muterbandung/wisata/LOC-001_gallery_02.jpg,muterbandung/wisata/LOC-001_gallery_02,uploaded,,exact,23 PASKAL Shopping Center
LOC-001,23 Paskal Shopping Center,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6FSiKph5-JGRgrPw3wSGWxQHVMXeK9mvObHDzhjxkw_E0y8I6CVxtlCnRs92-fDkxPhwXCUf4xwsh-ipjbLHQJSCgDaVTetDWacVhvzPihThFNxSFAjUSYBNr_6qLFE2lhnQR=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779653/muterbandung/wisata/LOC-001_gallery_03.jpg,muterbandung/wisata/LOC-001_gallery_03,uploaded,,exact,23 PASKAL Shopping Center
LOC-001,23 Paskal Shopping Center,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8YZGRee6GkIJkGr4b3R3gnyOb1VhufdquLDqj4Ak8tPfjo8MctUiSEaCZdHLkp63xKN-Ale9yrSA2XdLytpp45JQLUMjlN9AdcIn19e2v5s6CcF-ji5slhoJCIM3x2phAY6LVn0lH3B96=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779657/muterbandung/wisata/LOC-001_gallery_04.jpg,muterbandung/wisata/LOC-001_gallery_04,uploaded,,exact,23 PASKAL Shopping Center
LOC-002,Alam Wisata Cimahi,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHydYUnf8DJ-mXK7hUdekaa7-aciUhJMfQ0sr5iLAqGLbntCoZ8S5M2aehkFehHlpofkdVQv4_3ubiE2Mcuvw2VPCeE6LGPJlwj9M3rKNMdfk-Hfe6_dl0JLksvg7kKqICsIEU=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779660/muterbandung/wisata/LOC-002_gallery_01.jpg,muterbandung/wisata/LOC-002_gallery_01,uploaded,,exact,Alam Wisata Cimahi
LOC-002,Alam Wisata Cimahi,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkTCUrYfk-LJv9aHzhx6TT8d1C-ccK7WrJk2sFhNKTQI1ys7e6h9uEV3Alz4lZa1XXmfxO8dgrR_JqnRDESaTXh2DxNd0yOyLthpAebvCDWfTseXydBO5kqKZ7Pack5wsHIDekrA=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779667/muterbandung/wisata/LOC-002_gallery_02.jpg,muterbandung/wisata/LOC-002_gallery_02,uploaded,,exact,Alam Wisata Cimahi
LOC-002,Alam Wisata Cimahi,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFP6Sy_VoI4IQ8zZrjyE-Fs0yKKWHYrTqFCA2_tgQzRaAi9RGDR9kOwSuV22CdhcvZvAOrsMG_ogiWAZLfSe21HgEEr9JGNs1SYw7uWKdjpZc1SK658s5W7Uhqsbt-t2z0_WUsxGw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779668/muterbandung/wisata/LOC-002_gallery_03.jpg,muterbandung/wisata/LOC-002_gallery_03,uploaded,,exact,Alam Wisata Cimahi
LOC-002,Alam Wisata Cimahi,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIL8uPuzszu-DjicizclDq2ZRAOSO-7bZJBGdpIq3TInmTNbAnjMsDFNWhYg-ZJFIjJ16ZLui_cZVecapnq4i6t8TjCqYEivb_nCzfXS06Ivi4lLge1AEPV8UnMqe7436FdMQ=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779671/muterbandung/wisata/LOC-002_gallery_04.jpg,muterbandung/wisata/LOC-002_gallery_04,uploaded,,exact,Alam Wisata Cimahi
LOC-003,Alun-Alun Kota Bandung,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFy0EjixV7C91hO4z_zBH9TJATgAbUGi73lo_Y4_zD52LTqHt7JipjACzopkYSrey8ZRVcwMo3L-7D6gNd_ufvd9HiJH7UdyEQZMYGxUomtTplZL-rFctNvcFU66s4HBma6ryAbDw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779674/muterbandung/wisata/LOC-003_gallery_01.jpg,muterbandung/wisata/LOC-003_gallery_01,uploaded,,exact,Alun-alun Kota Bandung
LOC-003,Alun-Alun Kota Bandung,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy7uV1-we4Uw3uezzEVrGUqtpjgKfC-MQJzz_Kod9MIhPpNGwvQMpD5bkyJD74WY_ke0tMCPLcYk_1Wc-4Q_Z9gelFNdrwGoz5IZcgs2aFdbcgP8YQbClyJIxHUbVFIGcrmjG3=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779678/muterbandung/wisata/LOC-003_gallery_02.jpg,muterbandung/wisata/LOC-003_gallery_02,uploaded,,exact,Alun-alun Kota Bandung
LOC-003,Alun-Alun Kota Bandung,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxTofd5urKK-i6WlIIqRA3OtAvZnF9PThEhNXvVl2Bqjo2IpNxuV9AYupK2mKu0ZkkG9i7I3qvTiuaX6kQmueMRfgkxuURKwU9kZiSK3xhEk1sXBvzVsNWtRhmlZf6NbKEC4LN=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779681/muterbandung/wisata/LOC-003_gallery_03.jpg,muterbandung/wisata/LOC-003_gallery_03,uploaded,,exact,Alun-alun Kota Bandung
LOC-003,Alun-Alun Kota Bandung,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUrzkXrMhT7t3ZdOCC8_XsWB2PHzVzVkmL82BSNcIb5OgOl_otHdmhCBz-Ea1HPeGRGOTwheSc8M8vqVUaMaKACsQcMQo4Kmv_XXqqSSSm2cj5fzWnBy_IaawjCAhDKuGFkm7s=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779683/muterbandung/wisata/LOC-003_gallery_04.jpg,muterbandung/wisata/LOC-003_gallery_04,uploaded,,exact,Alun-alun Kota Bandung
LOC-004,Alun-Alun Sumedang,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGn_0gX7xt7JEEpvu_WpqzpF1oYEyIybwQrQQi7UMxJdQ3xtuxv_qC7UnvFYWb1MBxwKYWJIyeHYDn2GT8vBNBVGF430TgCOueLpmnYsJbNXo7Ut2AawChUJ2y7uQZrN3OWr49F=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779685/muterbandung/wisata/LOC-004_gallery_01.jpg,muterbandung/wisata/LOC-004_gallery_01,uploaded,,exact,Alun-alun Sumedang
LOC-004,Alun-Alun Sumedang,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvqVYRnxciRyM59373TNNreKNXnfiFWdgiMksfBBQCQEruXUprhvK5bGGKF6szWExSMisGAuEU0ejdtJhUwn2OR_U-lDgL_4U5f09QGG-5yKmQ3ztLVloUU1lBBdiaC4wbB9U7HA=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779689/muterbandung/wisata/LOC-004_gallery_02.jpg,muterbandung/wisata/LOC-004_gallery_02,uploaded,,exact,Alun-alun Sumedang
LOC-004,Alun-Alun Sumedang,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGahBDhM4IR1UUDMoUHn2ZzHhtVRPfLaaUBaOXSC0VWelBS3QCC6XkAONfq4fUGOrQhUOSftAAWjgydIUUK_atApHmpT6dkIE5Z4evS_XrFLtwOrIYYSZtH0c4UUdKsK8Y8Ll15=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779693/muterbandung/wisata/LOC-004_gallery_03.jpg,muterbandung/wisata/LOC-004_gallery_03,uploaded,,exact,Alun-alun Sumedang
LOC-004,Alun-Alun Sumedang,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPTXc8kXnj4wvAITVKw3FewZ-JokHzvJKe8Elp357w2lxnZZyM5xECSrpJoNMH_R_Od0oCROIuW805d3JWWCyqnX8KQ4lqpDzSlS40Ycd1WLIZrkE6W2pjXcZbad11-bqIRyPo=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779696/muterbandung/wisata/LOC-004_gallery_04.jpg,muterbandung/wisata/LOC-004_gallery_04,uploaded,,exact,Alun-alun Sumedang
LOC-005,Amazing Artgames,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlnfiSbydKW9GjUHOBKdNhja8unR5h8tlnJ2vJBevX15H7wDqUYXtWxdZB-DyHmiEdg2MUHSbPBIVZe1zgI7rTMNxfksKH0ZM8dvohaKypuNuhxTSFpD4v0uDgpa8Du0cb5Wo=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779698/muterbandung/wisata/LOC-005_gallery_01.jpg,muterbandung/wisata/LOC-005_gallery_01,uploaded,,exact,Amazing Artgames
LOC-005,Amazing Artgames,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlphDWt7qBigtfPDD-45goQVdNARpJMIN_UurbSEzrt-7B0FeYDspWqvj2Attw5_meOL0_XHknzUUBeysisML_gSqubCdeTtz7kPzDrF0IHjNz_iO0CE6GMC-gh7bp_QLlVW0=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779704/muterbandung/wisata/LOC-005_gallery_02.jpg,muterbandung/wisata/LOC-005_gallery_02,uploaded,,exact,Amazing Artgames
LOC-005,Amazing Artgames,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElyGt8OYWyvG-bw1BgNtbdD5c0_wsOiDq6JXUj8pi1SAVdFkUT8TrUbZ0SEF8iMrsz_QopQ4T40YyH9gnorjqXr841E-5GyhoqPRrsp6uFT_QS3ju7Js-D5SKD-KXv6g0N55e91A=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779706/muterbandung/wisata/LOC-005_gallery_03.jpg,muterbandung/wisata/LOC-005_gallery_03,uploaded,,exact,Amazing Artgames
LOC-005,Amazing Artgames,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYlEj6SecBEDXhpnCirjVh-fsk5mjYVtNSSDfz-kirBWAeYgNB3sjMZb2iNKaLBjwQQZdXYoOfrQE-_sKxf4Q23KhInVkmqIy7caA278K2HVJz_JrT5wuj8O3tLWq63QSc05Bz4g=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779709/muterbandung/wisata/LOC-005_gallery_04.jpg,muterbandung/wisata/LOC-005_gallery_04,uploaded,,exact,Amazing Artgames
LOC-006,Bandung Carnival Land,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDtn7X3l2vwt6H9JGaCSufBIEmYFjH4XBJcr_s68pISzDFYRFKJaRqjuiXXRC4vZeOJF296FFYygvTVty7LhrbNNkTxidW-w3ojxlgPzkna9F1vHYcJC8gkEkWh6Qwc7OL4l4=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779712/muterbandung/wisata/LOC-006_gallery_01.jpg,muterbandung/wisata/LOC-006_gallery_01,uploaded,,exact,Bandung Carnival Land
LOC-006,Bandung Carnival Land,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-CmBX5rSFerf0nNSEmqo_SdIOKC9hui7ruvuIL4rap7E_LWmQK-j8hZGT_dcM7ddP1GvpBmJRxeHHXAbNbcjJZ9dN7PeRXojjoz8Edmhor2wMM_lMdaTOPqOl9n8IfcLvT-Kw8g=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779713/muterbandung/wisata/LOC-006_gallery_02.jpg,muterbandung/wisata/LOC-006_gallery_02,uploaded,,exact,Bandung Carnival Land
LOC-006,Bandung Carnival Land,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEascm3OMgM3PIiJ2gN6WqdvY9dGu-xCRD1rHxgRsy6fYoehqBG7hDN5aWEUM_nkaIn7Dh8luLnRTVU7WzfxK3Cv2YVjHYYj8Pex_D4YV6t8N7SpPmiMYa6q9Pa-VCXQ7iq_oU=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779716/muterbandung/wisata/LOC-006_gallery_03.jpg,muterbandung/wisata/LOC-006_gallery_03,uploaded,,exact,Bandung Carnival Land
LOC-006,Bandung Carnival Land,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCEzX3eiSEYl5nqDUK3z_KMdaUB3DjRbvizH-lQbGUe7hngSDEuryqG627OsegQRmESLdwU4HsKknni2G0A1p6W846fXk-z6y1a8-2LTDsBdRf_zlH97lcP6Cxnp2eTZqy_2I=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779718/muterbandung/wisata/LOC-006_gallery_04.jpg,muterbandung/wisata/LOC-006_gallery_04,uploaded,,exact,Bandung Carnival Land
LOC-007,Bandung Indah Plaza,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhQxULW98gtbmtNAw4yuzup23QwqyWi055PwbI4FoUOHejg7oKqcsngLcOW5_aTy1xkx_kTi8CBkP3cXPkWsVmBDX4y_FoXVZIR2xcchBV8IJgLqEKVoa-sQM3NhZNHfLlEHRhnH5M6iHP=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779721/muterbandung/wisata/LOC-007_gallery_01.jpg,muterbandung/wisata/LOC-007_gallery_01,uploaded,,exact,Bandung Indah Plaza
LOC-007,Bandung Indah Plaza,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE4N5tfZKbpy6UjDROe_W_q_sCBUA0BzhBur43dtNgZyqVGEwSIvtFaR8cn4e4I5QAjdfL-WUVw7BTO7zuzzNX2UR7MVnZQeLwbBI0HOhkMYEI4lOHrcr-CI-Tt8VhMYmzVyW4=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779727/muterbandung/wisata/LOC-007_gallery_02.jpg,muterbandung/wisata/LOC-007_gallery_02,uploaded,,exact,Bandung Indah Plaza
LOC-007,Bandung Indah Plaza,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFb_B9tj2IHo-88PLGrkA-owFXU3Zp4yLAUVwLkiQ9SQdwFx8faOC_yjMbREw1MZ-QkNaPSnPyRn-Ia9Hn2-_N3p2om2bSCNzumkFsCkU8apWpgWVUezyN8zi2lDe1ErVWLyL7E=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779730/muterbandung/wisata/LOC-007_gallery_03.jpg,muterbandung/wisata/LOC-007_gallery_03,uploaded,,exact,Bandung Indah Plaza
LOC-007,Bandung Indah Plaza,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1Fm0-w4aS_PBSwSfNS6MAjHnVptwt_uCa84po-lJyrp4bw_0TfEjBEcCPW2yExBCgZF9u5fVeEcl4rvGLaICUu-M3S5Xj9XZjRvVzpwhvDhji0SSIAZ2LZKhEgE7M9o0J-FFP=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779734/muterbandung/wisata/LOC-007_gallery_04.jpg,muterbandung/wisata/LOC-007_gallery_04,uploaded,,exact,Bandung Indah Plaza
LOC-008,Bandung Science Center,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpFxLhs1TXRGw9GEhsZaQWUfMJ-kL9XAECWZe1qprIu07Axh106RSxGGllPbSbud1EGz86aeEG8-yR4ok6624qnWpn6Sf2Ta5NvNM02qR8wki705XDqrGFZ85P1_W54DEL9Dk4yw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779738/muterbandung/wisata/LOC-008_gallery_01.jpg,muterbandung/wisata/LOC-008_gallery_01,uploaded,,exact,Bandung Science Center
LOC-008,Bandung Science Center,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8wGU5auVpWA_5sQeTWXvyURx9AbkjCpiWBWln4VPgj4fy8xvbV-L63ezLJgrXzcti312coQGVln9cwxK-fqsxcdNjYlW0wfi0Bsls0VIOv46l_gpmOq45NvTkwl6fQIHSmzDU=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779742/muterbandung/wisata/LOC-008_gallery_02.jpg,muterbandung/wisata/LOC-008_gallery_02,uploaded,,exact,Bandung Science Center
LOC-008,Bandung Science Center,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeGxAh5yzkzBvqddXr5ZSMh6nsswndnlzFnvMxcZtLriyogm1FtyEv_QQIKwqf7ZMmJlqZZGkdvwKA-7VHuSFhifi7UkqV7cEE0NXZuwgXnK8AeUt6hW2jIAEGiXCq8Cw3dpWO=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779744/muterbandung/wisata/LOC-008_gallery_03.jpg,muterbandung/wisata/LOC-008_gallery_03,uploaded,,exact,Bandung Science Center
LOC-008,Bandung Science Center,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCnAgxC3zYN3HAwIAfa-dWIoCyQauV7CwmVTyNxSVJuDbLTxTbtQBn4faM6EwrP8xG1VhzWJQpP9q7rQULXeYX5fygUp6OgNL4LZsyshuS1BHXvVoZoaxN4z8LNNWRjOCxswTrew=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779746/muterbandung/wisata/LOC-008_gallery_04.jpg,muterbandung/wisata/LOC-008_gallery_04,uploaded,,exact,Bandung Science Center
LOC-009,Bendungan Jatigede,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5J3njBg21EdGo9bCSB1SCmFLXpblGikAOINp72BN1ya4G062AE_xoL9i4x56pzRLhBmS_x_qmq4bj5AZfM_WqRZI9o-HDD9-FxFuz7mOycx7mcaLBAl6JLDD77PnyTj6ZAm2CGg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779747/muterbandung/wisata/LOC-009_gallery_01.jpg,muterbandung/wisata/LOC-009_gallery_01,uploaded,,exact,Bendungan Jatigede
LOC-009,Bendungan Jatigede,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPboyywuWpMQiq75qXXKhlytv6zHdLU0eVw2kKYM4enDRhGHByUrgi0XImUZEeVpeITzvp2CTPcKRLaU_CkhZ0FF96HrUeBIJ_YxQougyPlCQGtpwYx73RFcB8Yi8wtOm1bJYxOw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779751/muterbandung/wisata/LOC-009_gallery_02.jpg,muterbandung/wisata/LOC-009_gallery_02,uploaded,,exact,Bendungan Jatigede
LOC-009,Bendungan Jatigede,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESnixH0eP7nnRhKFtGGFssH3cGuq_flaMgnCwPROAdgVMhtCVD5dygMVpNh0zWFYv_q8DqJ9uYYCb1oAx94RuDCi6fm6GoKHUoOlhLYpvhhv2hfDfO-kRh6WCGyHU9NXcSsSpC6Q=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779754/muterbandung/wisata/LOC-009_gallery_03.jpg,muterbandung/wisata/LOC-009_gallery_03,uploaded,,exact,Bendungan Jatigede
LOC-009,Bendungan Jatigede,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGML-3G5aCWjJo4LfTrSaoveB00e8ppbZF5JZMKSZ4fMo1A9SWB2roKtTTpR4_BlvxCNZhx89-KQAhaLAGhgo-HxXFjV8cWY0pkK0kwX1BFoWbmVLfMpp8phaaN-Odbf-sBdGBe=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779756/muterbandung/wisata/LOC-009_gallery_04.jpg,muterbandung/wisata/LOC-009_gallery_04,uploaded,,exact,Bendungan Jatigede
LOC-010,Braga Citywalk,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvXMi_dzEtg6fU_dx3wJeJKN2XcyQ6YYETtTHyguiI3PGAviGizgS6upETL4gXE9GluMhyMIVcYKaTMFKXC1rwVjFfrNVqX2ENCaCB6UmmIfYYYrYLKobg9Dqwuro4Cofb6YUN9pWecATc=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779758/muterbandung/wisata/LOC-010_gallery_01.jpg,muterbandung/wisata/LOC-010_gallery_01,uploaded,,exact,Braga CityWalk
LOC-010,Braga Citywalk,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlIiwP6_m8PvOMx9DDd3KgjjrAaq-GfICysp7zPPLBRcP_DztomrqUIN6Hxnpb7wBrbG03exz8zOta5G3NSPrOpvo8CeDYIr7v_DDRATqZ4G2vhTzV8bnEM1R7RBW7YIQNnkKh=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779760/muterbandung/wisata/LOC-010_gallery_02.jpg,muterbandung/wisata/LOC-010_gallery_02,uploaded,,exact,Braga CityWalk
LOC-010,Braga Citywalk,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGc4CkCV34pmXklNRaN4TnoXl9Y5MZN9DtMRLO--XN7gDfVZEOgkhl-JKRr9ZS6uHDVL0v1lGg2kQN-HvxH_T-FUYrnT8tMfyyXX7fyyLhW0-QtIqHBB3Grlf7pN3yhZsuj7isz=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779763/muterbandung/wisata/LOC-010_gallery_03.jpg,muterbandung/wisata/LOC-010_gallery_03,uploaded,,exact,Braga CityWalk
LOC-010,Braga Citywalk,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3Fztf90X2oG2xz-f_-6_HJinWL8h9EW1cKvnsxuLHnFPoMSXcJ3WqaAnWs4hT41eQ4tjA38AKVGkws9Tfc36U031RPTXViwZObLa47uPJLxeMwAnXzhZsx0HdBoQW-f6H8k8-FWGfIsjz=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779766/muterbandung/wisata/LOC-010_gallery_04.jpg,muterbandung/wisata/LOC-010_gallery_04,uploaded,,exact,Braga CityWalk
LOC-011,Bukit Jamur Rancabolang Pasirjambu,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpEfN3tl_ZYU3Hjl5ULLMmitGRI1JyFo9vUGYYAd_gWOyHUEUPPagJfxAbLZc9Uq_5sfRegtxJh4tmEiR1wZ8c7XFWzrFfwSrIBR7flofZy2mWJQGRvcpGX4IOhuDGs8y_KjeTPA=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779769/muterbandung/wisata/LOC-011_gallery_01.jpg,muterbandung/wisata/LOC-011_gallery_01,uploaded,,exact,Bukit Jamur Rancabolang Pasirjambu
LOC-011,Bukit Jamur Rancabolang Pasirjambu,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZvRC3ZXfoboWlfeW50Uz5qxn73MPd6v0ZnTJexCLqGcLCk2ZefuQezCLA9EN2xLUqHO2bBnsS3AMytXDtwxgsg7SnTnJfhPyJ-Ajnw4IEUsWdED74dV_6EBIGCh0BT4k71A7w=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779772/muterbandung/wisata/LOC-011_gallery_02.jpg,muterbandung/wisata/LOC-011_gallery_02,uploaded,,exact,Bukit Jamur Rancabolang Pasirjambu
LOC-011,Bukit Jamur Rancabolang Pasirjambu,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGIOPc5JLxPh_ia08UraL5SWKcoJPjJ-CxWjfcP_faObz_nSLPxwQgU3bluBu9jpgSFMlqTN24NMdZlYOqii9I8hVdm0nOeXkyvHWOjLSqKgFFXDgPEF_iI_i3Pypyk8INN4WxhmQ=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779775/muterbandung/wisata/LOC-011_gallery_03.jpg,muterbandung/wisata/LOC-011_gallery_03,uploaded,,exact,Bukit Jamur Rancabolang Pasirjambu
LOC-011,Bukit Jamur Rancabolang Pasirjambu,4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqA_ytJ9ClRpMekXEAyiJIVKC8MO2HXBS_ibO3cf_XXKi4QzB27j8I-Wx_zAfW6ibx4xFzea5QVzhbBf3yYzrCTfrvkDzGRGSMY0AiPB7DDd7BuRVjmiRi94RM56GzWcKLcFBT=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779776/muterbandung/wisata/LOC-011_gallery_04.jpg,muterbandung/wisata/LOC-011_gallery_04,uploaded,,exact,Bukit Jamur Rancabolang Pasirjambu
LOC-012,Bukit Moko Bandung,1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAJRCsvgkiFQcZ_H6bXgXqQSFkVE13VVCHQg8OUuokYO_7ltnc9aXC1nxzNp2ByBZFL16RQ3ZNkTGqzGUAHZ4vpxKlX8y1glHyDOzG_scXMz9z6cDLMS1QMgbgub5UKC6WsDFwkg=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779778/muterbandung/wisata/LOC-012_gallery_01.jpg,muterbandung/wisata/LOC-012_gallery_01,uploaded,,exact,Bukit Moko Bandung
LOC-012,Bukit Moko Bandung,2,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdqJHZFDYwStkWhQydfQtLaFo2GAKPd6Sw9kkizRZsTWrCcIZul39Ed1qGYnepspcqKF6ZbuSMLeZKyWxbSWfJNFDXgSbArYFGyaNgE14eQmFssFgjgkvyoxGGNPhuCT1AbTt1pw=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779780/muterbandung/wisata/LOC-012_gallery_02.jpg,muterbandung/wisata/LOC-012_gallery_02,uploaded,,exact,Bukit Moko Bandung
LOC-012,Bukit Moko Bandung,3,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFat_uRb002yhJIL5Eus9U1JK25yL1ktfzWfEbxR_cIt2GmEbinD_M-Xv3VBOBP4fY0Qv0uf_HJ3cz2oCqo3lIPW0ygqz6clHe2hKHfE0pG4UqePQuUpFV5WWc2wqRsQ45Q4k0G-Q=w1920-h1080-k-no,https://res.cloudinary.com/dnfnyjdmj/image/upload/v1781779781/muterbandung/wisata/LOC-012_gallery_03.jpg,muterbandung/wisata/LOC-012_gallery_03,uploaded,,exact,Bukit Moko Bandung
