penginapan_id,name,property_type,property_type_final,latitude,longitude,region_bucket,overall_rating,reviews,price_lowest,price_display,data_quality_score,data_quality_label,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_adjusted_sentiment_label,hotel_review_confidence_label,capacity_min_estimated,capacity_max_estimated,capacity_confidence,listing_policy_status,listing_policy_action,manual_decision,manual_note,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1
LODGE-00449,Seven Homestay,guest_house,guest_house,-6.8567287,107.5718447,cimahi_baros_pasteur,4.8,40.0,,,0.44,low,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00450,Tepas Paviliun,hotel,hotel,-6.8679485,107.5796872,cimahi_baros_pasteur,5.0,16.0,,,0.44,low,11,0.6495826227148892,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00451,Villa Roemi,villa,villa,-6.8464644,107.5759225,cimahi_baros_pasteur,4.2,12.0,,,0.44,low,8,0.6228838460789203,Positif,medium_review_confidence,4,8,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00452,Villa Rumah Hijau Syariah,villa,villa,-6.8461427,107.578137,cimahi_baros_pasteur,4.8,12.0,,,0.44,low,10,0.6500017631844239,Positif,medium_review_confidence,4,8,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00453,Villa hegar by Kavastay,villa,villa,-6.8693961,107.5700901,cimahi_baros_pasteur,5.0,2.0,,,0.44,low,1,0.5962829481744077,Positif,low_review_confidence,4,8,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00454,WISMA KOMANDO2,hotel,hotel,-6.8738017,107.5612968,cimahi_baros_pasteur,4.7,83.0,,,0.44,low,16,0.6669705464441422,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00455,hotel tirtasari,hotel,hotel,-6.8753955,107.5749747,cimahi_baros_pasteur,4.0,2.0,,,0.44,low,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_low_content_confidence,allow_primary_with_low_content_confidence,,,primary_low_content_confidence,True,True,False,False,
LODGE-00473,Buana Glamping - Tent,vacation_rental,vacation_rental,-7.1912,107.5791,kbb_selatan_baratdaya,4.3,53.0,959493.0,Rp 959.493,0.9,high,21,0.6254493118892723,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00475,Buana Glamping,vacation_rental,vacation_rental,-7.191,107.5794,kbb_selatan_baratdaya,,,940173.0,Rp 940.173,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00476,Bumina EENK,vacation_rental,vacation_rental,-7.233,107.5215,kbb_selatan_baratdaya,,,1755000.0,Rp 1.755.000,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00477,Taman Wisata Bougenville by Kozystay,vacation_rental,vacation_rental,-7.111,107.6019,kbb_selatan_baratdaya,,,3602977.0,Rp 3.602.977,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00478,Taman Wisata Bougenville by Kozystay,vacation_rental,vacation_rental,-7.1108,107.602,kbb_selatan_baratdaya,,,2440708.0,Rp 2.440.708,0.8,high,16,0.6601710244617693,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00480,Villa Cempaka Pangalengan,villa,villa,-7.1878,107.6087,kbb_selatan_baratdaya,,,5554546.0,Rp 5.554.546,0.8,high,18,0.6212938020027307,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00481,Villa Pangalengan,villa,villa,-7.2038,107.542,kbb_selatan_baratdaya,,,2860200.0,Rp 2.860.200,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00482,Villà mandala,vacation_rental,vacation_rental,-7.186,107.5861,kbb_selatan_baratdaya,,,4909091.0,Rp 4.909.091,0.8,high,89,0.7717863146060366,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00483,Taman Wisata Bougenville by Kozystay,vacation_rental,vacation_rental,-7.111,107.6019,kbb_selatan_baratdaya,,,3602977.0,Rp 3.602.977,0.75,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00491,Baraya Homestay,guest_house,guest_house,-7.1842,107.5617,kbb_selatan_baratdaya,,,,,0.65,medium,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00492,Homestay Bumina EENK Bandung Pangalengan,guest_house,guest_house,-7.2329,107.5215,kbb_selatan_baratdaya,,,,,0.65,medium,22,0.699295691274523,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00493,Pangalengan Homestay By Lunam,guest_house,guest_house,-7.1793,107.5703,kbb_selatan_baratdaya,,,,,0.65,medium,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00494,Private Villa with infinity view of Lake Cileunca,villa,villa,-7.2022,107.5462,kbb_selatan_baratdaya,,,,,0.65,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00495,D'Sentra Riverside Camp,vacation_rental,vacation_rental,-7.1715,107.5619,kbb_selatan_baratdaya,,,,,0.6,medium,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00496,Hotel Citere 2 Pangalengan,hotel,hotel,-7.1868,107.5824,kbb_selatan_baratdaya,4.7,47.0,,Rp 520.772,0.6,medium,14,0.6634255105376038,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00502,Kampung Pa'go,hotel,hotel,-7.0711,107.4905,kbb_tengah_barat,4.3,1267.0,250811.0,Rp 250.811,1.0,high,19,0.6695050686741759,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00503,Pondok Stevia Ciwidey - Cottage with Garden View,vacation_rental,vacation_rental,-7.114,107.4436,kbb_tengah_barat,3.75,7.0,419499.0,Rp 419.499,1.0,high,21,0.5568156434676809,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00504,RedDoorz at Argapuri Resort Gambung,hotel,hotel,-7.1318,107.5129,kbb_tengah_barat,3.75,36.0,154416.0,Rp 154.416,1.0,high,4,0.5578836657138911,Positif,low_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00506,Villa Situ Citiwu Ciwidey - Vacation Home,villa,villa,-7.1174,107.4419,kbb_tengah_barat,3.0,2.0,1826594.0,Rp 1.826.594,1.0,high,18,0.6770067371904716,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00507,De Bloem Lake View Pangalengan - Cottage,vacation_rental,vacation_rental,-7.1912,107.548,kbb_tengah_barat,4.15,4.0,699225.0,Rp 699.225,0.95,high,16,0.6169195375187275,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00509,KM Heritage Villa,villa,villa,-6.8097,107.1505,kbb_tengah_barat,5.0,1.0,2045455.0,Rp 2.045.455,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00511,Princess Villa,villa,villa,-7.0791,107.4549,kbb_tengah_barat,3.75,2.0,1479001.0,Rp 1.479.001,0.95,high,9,0.6379641710508155,Positif,medium_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00512,Sapadia Guesthouse Ciwidey Bandung,guest_house,guest_house,-7.1141,107.4437,kbb_tengah_barat,3.2,6.0,371571.0,Rp 371.571,0.95,high,17,0.6215802195922523,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00514,Villa Rian Argapuri Resort,villa,villa,-7.1268,107.5138,kbb_tengah_barat,2.5,1.0,989999.0,Rp 989.999,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00516,Villa Syariah Ciwidey Bandung Arreneuz View Kebun,villa,villa,-7.1062,107.4262,kbb_tengah_barat,4.45,8.0,720001.0,Rp 720.001,0.95,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00517,Villa Tagar Hidayah,villa,villa,-7.0858,107.4482,kbb_tengah_barat,4.5,1.0,2970000.0,Rp 2.970.000,0.95,high,25,0.7112596137733878,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00518,Villa zann kaktus,villa,villa,-7.1278,107.4193,kbb_tengah_barat,2.5,1.0,630000.0,Rp 630.000,0.95,high,1,0.5969448687084115,Positif,low_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00519,Kuleum Camp And Cabin By ARBA,vacation_rental,vacation_rental,-7.1416,107.396,kbb_tengah_barat,4.125,30.0,569862.0,Rp 569.862,0.9,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00521,SoraCai Riverside Campsite - Tent,vacation_rental,vacation_rental,-7.1803,107.5455,kbb_tengah_barat,4.3469,278.0,1093375.0,Rp 1.093.375,0.9,high,16,0.5543339490401963,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00522,Villa Daffa Ciwidey,villa,villa,-7.1036,107.4534,kbb_tengah_barat,4.25,30.0,818182.0,Rp 818.182,0.9,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00524,Villa Kayu Ciwidey,villa,villa,-7.1118,107.4237,kbb_tengah_barat,4.5,67.0,802630.0,Rp 802.630,0.9,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00525,Aubrey Villa Ciwidey - Chalet,villa,villa,-7.124,107.5054,kbb_tengah_barat,,,254919.0,Rp 254.919,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00535,Guest House Shakilla 2 Rancagoong Syariah,guest_house,guest_house,-6.8449,107.1039,kbb_tengah_barat,4.465,4.0,,,0.85,high,15,0.6677001782572743,Positif,medium_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00536,Gunung bangku ciwidey rancabali camp - Tent,vacation_rental,vacation_rental,-7.1447,107.3822,kbb_tengah_barat,3.75,2.0,,,0.85,high,26,0.4210048072465961,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00537,Kuleum Camp And Cabin By ARBA,vacation_rental,vacation_rental,-7.1414,107.3969,kbb_tengah_barat,,,580022.0,Rp 580.022,0.85,high,122,0.6467452757303084,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00541,Regan Luxcamp by Digihub Hospitality,vacation_rental,vacation_rental,-7.1844,107.5469,kbb_tengah_barat,4.2,7.0,1263138.0,Rp 1.263.138,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00542,Suka Rasa Endah Cottage,vacation_rental,vacation_rental,-7.0835,107.4828,kbb_tengah_barat,3.65,93.0,,,0.85,high,19,0.53495766783091,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00543,Unit Gypsea Villa Deba Sugihmukti,villa,villa,-7.1145,107.4504,kbb_tengah_barat,5.0,1.0,,,0.85,high,25,0.6797318408545775,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00547,Villa Bima Syandana Resort,villa,villa,-7.1054,107.4853,kbb_tengah_barat,3.0,3.0,,,0.85,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00556,Arreneuz Villa Syariah Ciwidey,villa,villa,-7.1062,107.4262,kbb_tengah_barat,,,932112.0,Rp 932.112,0.8,high,17,0.6683681120927129,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00557,Aubrey Villa Ciwidey,villa,villa,-7.124,107.5054,kbb_tengah_barat,4.225,8.0,,,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00558,Aubrey Villa Ciwidey - Chalet,villa,villa,-7.124,107.5054,kbb_tengah_barat,,,254734.0,Rp 254.734,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00559,Aubrey Villa Ciwidey - Chalet,villa,villa,-7.124,107.5054,kbb_tengah_barat,,,254919.0,Rp 254.919,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00561,Ciwidey Hills & Wetland Family 2,vacation_rental,vacation_rental,-7.1228,107.4218,kbb_tengah_barat,,,1260001.0,Rp 1.260.001,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,medium_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00563,Ciwidey Valley,vacation_rental,vacation_rental,-7.135,107.4159,kbb_tengah_barat,3.2,6.0,,,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00565,Datar Pinus Cabin Mezzanine 18-1,vacation_rental,vacation_rental,-7.1855,107.55,kbb_tengah_barat,,,634604.0,Rp 634.604,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00566,Desaku Indah Home-Stay,vacation_rental,vacation_rental,-6.8118,107.1451,kbb_tengah_barat,,,298686.0,Rp 298.686,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00567,Gede pangrango resort n cafe,vacation_rental,vacation_rental,-6.8115,107.1456,kbb_tengah_barat,,,504301.0,Rp 504.301,0.8,high,21,0.6737579027211446,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00568,Homestay VV&V,guest_house,guest_house,-7.1353,107.4067,kbb_tengah_barat,,,360000.0,Rp 360.000,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00569,Homestay murah ciwidey,guest_house,guest_house,-7.1195,107.4319,kbb_tengah_barat,,,1678502.0,Rp 1.678.502,0.8,high,0,,Belum tersedia,missing_review_confidence,1,2,low_capacity_confidence,needs_price_type_validation,hold_from_primary_until_checked,accept_high_price,"Harga benar sesuai scrape OTA, meskipun nama mengandung kata murah.",primary_high_price_validated,True,True,False,False,
LODGE-00570,Karna,vacation_rental,vacation_rental,-7.1113,107.4969,kbb_tengah_barat,,,295477.0,Rp 295.477,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00571,Kresna,vacation_rental,vacation_rental,-7.1114,107.4968,kbb_tengah_barat,,,1068255.0,Rp 1.068.255,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00572,Madukara 2,vacation_rental,vacation_rental,-7.1114,107.4968,kbb_tengah_barat,,,1196494.0,Rp 1.196.494,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00574,Pierdi Villa,villa,villa,-7.1219,107.4299,kbb_tengah_barat,,,2310000.0,Rp 2.310.000,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00577,RedDoorz Syariah near Tugu Pandanwangi Cianjur,hotel,hotel,-6.8288,107.1163,kbb_tengah_barat,3.55,128.0,,,0.8,high,19,0.3953471639451612,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00578,Regan Luxcamp by Digihub Hospitality - Tent,vacation_rental,vacation_rental,-7.1845,107.5469,kbb_tengah_barat,,,1307409.0,Rp 1.307.409,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00579,Rima Villa Ciwidey living,villa,villa,-7.0871,107.4658,kbb_tengah_barat,,,2632704.0,Rp 2.632.704,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00581,SHAKILLA House Syariah Cianjur,vacation_rental,vacation_rental,-6.8282,107.132,kbb_tengah_barat,,,744544.0,Rp 744.544,0.8,high,32,0.7290424274883901,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00582,Sadewa,vacation_rental,vacation_rental,-7.1114,107.4969,kbb_tengah_barat,,,295470.0,Rp 295.470,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00583,Salya Atas,vacation_rental,vacation_rental,-7.1114,107.4968,kbb_tengah_barat,,,328491.0,Rp 328.491,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00584,Seribu Pulau Pangalengan,vacation_rental,vacation_rental,-7.1902,107.5504,kbb_tengah_barat,,,719218.0,Rp 719.218,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00585,Sewa Villa Nadiviya Ciwidey,villa,villa,-7.1326,107.4181,kbb_tengah_barat,,,1004281.0,Rp 1.004.281,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00586,Shakilla House 2 Syariah Rancagoong Cianjur,vacation_rental,vacation_rental,-6.8453,107.1136,kbb_tengah_barat,,,730102.0,Rp 730.102,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00587,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.816,107.1715,kbb_tengah_barat,,,526274.0,Rp 526.274,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00588,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1714,kbb_tengah_barat,4.85,1.0,,,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00589,Shakilla House 6C Syariah Cigalumpit Cianjur,vacation_rental,vacation_rental,-6.8162,107.1715,kbb_tengah_barat,,,617248.0,Rp 617.248,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00590,Srikandi,vacation_rental,vacation_rental,-7.1114,107.4968,kbb_tengah_barat,,,952965.0,Rp 952.965,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00591,Tiara Guest House,guest_house,guest_house,-6.7975,107.1724,kbb_tengah_barat,,,235090.0,Rp 235.090,0.8,high,48,0.7059201132069448,Positif,high_review_confidence,1,2,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00594,VILLA NADIVIYA,villa,villa,-7.1326,107.4181,kbb_tengah_barat,,,1151651.0,Rp 1.151.651,0.8,high,22,0.7046029664158867,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00599,Villa CHW Family,villa,villa,-7.1217,107.4217,kbb_tengah_barat,,,960726.0,Rp 960.726,0.8,high,0,,Belum tersedia,missing_review_confidence,3,4,medium_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00600,Villa Daffa Ciwidey - for family events leisures,villa,villa,-7.0849,107.4461,kbb_tengah_barat,,,908384.0,Rp 908.384,0.8,high,17,0.6588338737538905,Positif,high_review_confidence,3,4,medium_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00601,Villa Haposan,villa,villa,-7.1229,107.4329,kbb_tengah_barat,,,6368000.0,Rp 6.368.000,0.8,high,25,0.7001453632811221,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00602,Villa Kampung Karuhun Sutan Raja,villa,villa,-7.1095,107.4939,kbb_tengah_barat,3.465,61.0,,,0.8,high,25,0.5814423261696695,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00604,Villa Nesa,villa,villa,-6.812,107.1456,kbb_tengah_barat,,,1995052.0,Rp 1.995.052,0.8,high,22,0.6534995102569101,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00605,Villa Sakinah Ciwidey,villa,villa,-7.1143,107.4458,kbb_tengah_barat,,,1670636.0,Rp 1.670.636,0.8,high,21,0.700481833534601,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00606,Villa Situ Patenggang,villa,villa,-7.1637,107.3577,kbb_tengah_barat,4.6,49.0,249000.0,Rp 249.000,0.8,high,18,0.6540034842658163,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00607,Villa Situ Patenggang Bandung Selatan,villa,villa,-7.1637,107.3577,kbb_tengah_barat,,,1986890.0,Rp 1.986.890,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00609,Villa Tagar Hidayah Ciwidey,villa,villa,-7.0858,107.4482,kbb_tengah_barat,,,3239936.0,Rp 3.239.936,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00610,Villa minimalis nyaman beraih rapih,villa,villa,-6.812,107.1452,kbb_tengah_barat,,,1554704.0,Rp 1.554.704,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00611,Villa osaka,villa,villa,-6.8118,107.1454,kbb_tengah_barat,,,492644.0,Rp 492.644,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00612,Villa pataya kota bunga 3 kamar tidur,villa,villa,-6.8118,107.1454,kbb_tengah_barat,,,719246.0,Rp 719.246,0.8,high,0,,Belum tersedia,missing_review_confidence,4,6,high_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00613,disewakan villa puncak kota bunga new year,villa,villa,-6.812,107.1451,kbb_tengah_barat,,,4140820.0,Rp 4.140.820,0.8,high,0,,Belum tersedia,missing_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00616,Bobocabin Kawah Ciwidey Bandung,vacation_rental,vacation_rental,-7.1775,107.3946,kbb_tengah_barat,,,2974535.0,Rp 2.974.535,0.75,high,22,0.5796628635174912,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
LODGE-00617,Bumi Saddam Palayangan Cottage 1,vacation_rental,vacation_rental,-7.1893,107.5485,kbb_tengah_barat,4.5,2.0,,,0.75,high,23,0.7011652619172793,Positif,high_review_confidence,4,8,low_capacity_confidence,primary_candidate,allow_primary_ranking,,,primary_candidate,True,True,False,False,
