review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note
PHREV-20260605-0448,LODGE-01260,Homey 2Br Apartment Gateway Ahmad Yani Cicadas,apartment,-6.9067,107.6452,2.7,2,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Homey 2Br Apartment Gateway Ahmad Yani Cicadas -6.9067,107.6452",https://www.google.com/maps/search/?api=1&query=Homey%202Br%20Apartment%20Gateway%20Ahmad%20Yani%20Cicadas%20-6.9067%2C107.6452,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0712,LODGE-01261,Homey 3Br Apartment At Braga City Walk,apartment,-6.9177,107.6093,5,26,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Homey 3Br Apartment At Braga City Walk -6.9177,107.6093",https://www.google.com/maps/search/?api=1&query=Homey%203Br%20Apartment%20At%20Braga%20City%20Walk%20-6.9177%2C107.6093,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0449,LODGE-00107,Hotel The Edge Apartemen Baros Cantik - One-Bedroom Apartment,apartment,-6.8974,107.5375,2.25,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Hotel The Edge Apartemen Baros Cantik - One-Bedroom Apartment -6.8974,107.5375",https://www.google.com/maps/search/?api=1&query=Hotel%20The%20Edge%20Apartemen%20Baros%20Cantik%20-%20One-Bedroom%20Apartment%20-6.8974%2C107.5375,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0603,LODGE-01276,Jarrdin Apartemen 2BR pool view C12 by Nemui Room,apartment,-6.9063,107.6047,3.7,8,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Jarrdin Apartemen 2BR pool view C12 by Nemui Room -6.9063,107.6047",https://www.google.com/maps/search/?api=1&query=Jarrdin%20Apartemen%202BR%20pool%20view%20C12%20by%20Nemui%20Room%20-6.9063%2C107.6047,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0365,LODGE-01140,Juar Room The Suites Apartment - Two-Bedroom Apartment,apartment,-6.9383,107.6592,3.5,1,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Juar Room The Suites Apartment - Two-Bedroom Apartment -6.9383,107.6592",https://www.google.com/maps/search/?api=1&query=Juar%20Room%20The%20Suites%20Apartment%20-%20Two-Bedroom%20Apartment%20-6.9383%2C107.6592,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0606,LODGE-00951,Kulem Cisitu - Apartment,apartment,-6.8756,107.6119,4.95,8,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Kulem Cisitu - Apartment -6.8756,107.6119",https://www.google.com/maps/search/?api=1&query=Kulem%20Cisitu%20-%20Apartment%20-6.8756%2C107.6119,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0675,LODGE-01282,Kulem Cisitu - King Studio with Sofa Bed,apartment,-6.8756,107.6119,4.95,16,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Kulem Cisitu - King Studio with Sofa Bed -6.8756,107.6119",https://www.google.com/maps/search/?api=1&query=Kulem%20Cisitu%20-%20King%20Studio%20with%20Sofa%20Bed%20-6.8756%2C107.6119,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0452,LODGE-00068,Luxurious & Cozy 2BR Gateway Pasteur Apartment near Exit Toll By Travelio,apartment,-6.8903,107.5657,2.75,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Luxurious & Cozy 2BR Gateway Pasteur Apartment near Exit Toll By Travelio -6.8903,107.5657",https://www.google.com/maps/search/?api=1&query=Luxurious%20%26%20Cozy%202BR%20Gateway%20Pasteur%20Apartment%20near%20Exit%20Toll%20By%20Travelio%20-6.8903%2C107.5657,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0373,LODGE-01149,Marbella 2BR Apt w/ Pool & Wi-Fi,apartment,-6.8702,107.6328,5,1,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Marbella 2BR Apt w/ Pool & Wi-Fi -6.8702,107.6328",https://www.google.com/maps/search/?api=1&query=Marbella%202BR%20Apt%20w/%20Pool%20%26%20Wi-Fi%20-6.8702%2C107.6328,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0562,LODGE-01150,Minimalist 2BR Sudirman Suites Apartment,apartment,-6.9177,107.5813,4,6,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Minimalist 2BR Sudirman Suites Apartment -6.9177,107.5813",https://www.google.com/maps/search/?api=1&query=Minimalist%202BR%20Sudirman%20Suites%20Apartment%20-6.9177%2C107.5813,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0374,LODGE-01379,Minimalist 3BR Gateway Ahmad Yani Cicadas Apartment By Travelio,apartment,-6.9076,107.6447,3.6,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Minimalist 3BR Gateway Ahmad Yani Cicadas Apartment By Travelio -6.9076,107.6447",https://www.google.com/maps/search/?api=1&query=Minimalist%203BR%20Gateway%20Ahmad%20Yani%20Cicadas%20Apartment%20By%20Travelio%20-6.9076%2C107.6447,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0545,LODGE-01286,Modern 2BR Apartment at Newton Residence Bandung By Travelio,apartment,-6.9502,107.6358,3.475,5,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Modern 2BR Apartment at Newton Residence Bandung By Travelio -6.9502,107.6358",https://www.google.com/maps/search/?api=1&query=Modern%202BR%20Apartment%20at%20Newton%20Residence%20Bandung%20By%20Travelio%20-6.9502%2C107.6358,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0575,LODGE-01287,Modern Look 3Br At Apartment Braga City Walk,apartment,-6.9179,107.6094,2.4286,7,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Modern Look 3Br At Apartment Braga City Walk -6.9179,107.6094",https://www.google.com/maps/search/?api=1&query=Modern%20Look%203Br%20At%20Apartment%20Braga%20City%20Walk%20-6.9179%2C107.6094,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0607,LODGE-01288,Modern and Comfy Studio Room at Grand Asia Afrika Apartment By Travelio - Studio Apartment,apartment,-6.9238,107.6184,4.45,8,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Modern and Comfy Studio Room at Grand Asia Afrika Apartment By Travelio - Studio Apartment -6.9238,107.6184",https://www.google.com/maps/search/?api=1&query=Modern%20and%20Comfy%20Studio%20Room%20at%20Grand%20Asia%20Afrika%20Apartment%20By%20Travelio%20-%20Studio%20Apartment%20-6.9238%2C107.6184,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0456,LODGE-00970,Over Easy Apartment - Apartment - Ground Floor,apartment,-6.8526,107.6273,4,2,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Over Easy Apartment - Apartment - Ground Floor -6.8526,107.6273",https://www.google.com/maps/search/?api=1&query=Over%20Easy%20Apartment%20-%20Apartment%20-%20Ground%20Floor%20-6.8526%2C107.6273,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0457,LODGE-01160,Over Easy Apartment - Three-Bedroom Apartment,apartment,-6.8526,107.6273,4,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Over Easy Apartment - Three-Bedroom Apartment -6.8526,107.6273",https://www.google.com/maps/search/?api=1&query=Over%20Easy%20Apartment%20-%20Three-Bedroom%20Apartment%20-6.8526%2C107.6273,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0698,LODGE-01296,Platinum 1010 Studio Tera Apartemen Bandung City View - One-Bedroom Apartment,apartment,-6.9164,107.6121,4.7,22,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Platinum 1010 Studio Tera Apartemen Bandung City View - One-Bedroom Apartment -6.9164,107.6121",https://www.google.com/maps/search/?api=1&query=Platinum%201010%20Studio%20Tera%20Apartemen%20Bandung%20City%20View%20-%20One-Bedroom%20Apartment%20-6.9164%2C107.6121,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0459,LODGE-01166,Pleasant 2BR Apartment at Newton Residence By Travelio,apartment,-6.9502,107.6363,2.75,2,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Pleasant 2BR Apartment at Newton Residence By Travelio -6.9502,107.6363",https://www.google.com/maps/search/?api=1&query=Pleasant%202BR%20Apartment%20at%20Newton%20Residence%20By%20Travelio%20-6.9502%2C107.6363,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0494,LODGE-01300,Private & Stylish 2BR at Gateway Apartment Ahmad Yani Cicadas,apartment,-6.9073,107.6449,2.2217,3,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Private & Stylish 2BR at Gateway Apartment Ahmad Yani Cicadas -6.9073,107.6449",https://www.google.com/maps/search/?api=1&query=Private%20%26%20Stylish%202BR%20at%20Gateway%20Apartment%20Ahmad%20Yani%20Cicadas%20-6.9073%2C107.6449,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0385,LODGE-01301,Quite 2BR Apartment AC in Living Room at The Jarrdin Cihampelas By Travelio,apartment,-6.8925,107.6044,4,1,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Quite 2BR Apartment AC in Living Room at The Jarrdin Cihampelas By Travelio -6.8925,107.6044",https://www.google.com/maps/search/?api=1&query=Quite%202BR%20Apartment%20AC%20in%20Living%20Room%20at%20The%20Jarrdin%20Cihampelas%20By%20Travelio%20-6.8925%2C107.6044,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0612,LODGE-00071,R30 Apartemen Gateway Pasteur 2BR Daymentroom - Two-Bedroom Apartment,apartment,-6.8903,107.5657,4.45,8,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"R30 Apartemen Gateway Pasteur 2BR Daymentroom - Two-Bedroom Apartment -6.8903,107.5657",https://www.google.com/maps/search/?api=1&query=R30%20Apartemen%20Gateway%20Pasteur%202BR%20Daymentroom%20-%20Two-Bedroom%20Apartment%20-6.8903%2C107.5657,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0681,LODGE-01309,RedDoorz near Trans Studio Mall 2 - Deluxe Room,apartment,-6.9313,107.6244,4.5,16,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"RedDoorz near Trans Studio Mall 2 - Deluxe Room -6.9313,107.6244",https://www.google.com/maps/search/?api=1&query=RedDoorz%20near%20Trans%20Studio%20Mall%202%20-%20Deluxe%20Room%20-6.9313%2C107.6244,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0582,LODGE-01035,Scandinavian Asia Afrika - Apartment,apartment,-6.9238,107.6182,3.85,7,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Scandinavian Asia Afrika - Apartment -6.9238,107.6182",https://www.google.com/maps/search/?api=1&query=Scandinavian%20Asia%20Afrika%20-%20Apartment%20-6.9238%2C107.6182,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0617,LODGE-01553,Spacious 3Br At Gateway Ahmad Yani Cicadas Apartment,apartment,-6.9066,107.6419,3.15,8,low_review_confidence,low_review_confidence,0.75,False,0,True,check_name_match_first,"Spacious 3Br At Gateway Ahmad Yani Cicadas Apartment -6.9066,107.6419",https://www.google.com/maps/search/?api=1&query=Spacious%203Br%20At%20Gateway%20Ahmad%20Yani%20Cicadas%20Apartment%20-6.9066%2C107.6419,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0552,LODGE-01317,Strategic and Comfy 1BR at Braga City Walk Apartment By Travelio,apartment,-6.9172,107.609,2.75,5,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Strategic and Comfy 1BR at Braga City Walk Apartment By Travelio -6.9172,107.609",https://www.google.com/maps/search/?api=1&query=Strategic%20and%20Comfy%201BR%20at%20Braga%20City%20Walk%20Apartment%20By%20Travelio%20-6.9172%2C107.609,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0395,LODGE-01192,The Jarrdin Apartemen 2BR Pool View A16 by NEMUI,apartment,-6.892,107.6052,5,1,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"The Jarrdin Apartemen 2BR Pool View A16 by NEMUI -6.892,107.6052",https://www.google.com/maps/search/?api=1&query=The%20Jarrdin%20Apartemen%202BR%20Pool%20View%20A16%20by%20NEMUI%20-6.892%2C107.6052,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0397,LODGE-01197,The Suites Metro by Faris Property - Studio Room Deluxe,apartment,-6.9397,107.6584,1.5,1,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"The Suites Metro by Faris Property - Studio Room Deluxe -6.9397,107.6584",https://www.google.com/maps/search/?api=1&query=The%20Suites%20Metro%20by%20Faris%20Property%20-%20Studio%20Room%20Deluxe%20-6.9397%2C107.6584,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0706,LODGE-00234,Larisa Homestay Syariah 2 - Three-Bedroom House,guest_house,-6.8643,107.457,4.8504,23,low_review_confidence,low_review_confidence,0.7,False,0,True,check_name_match_first,"Larisa Homestay Syariah 2 - Three-Bedroom House -6.8643,107.457",https://www.google.com/maps/search/?api=1&query=Larisa%20Homestay%20Syariah%202%20-%20Three-Bedroom%20House%20-6.8643%2C107.457,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0343,LODGE-00432,1BR Grand Sofia Moslem Family,hotel,-6.8704521,107.5786926,1,1,low_review_confidence,low_review_confidence,0.44,False,0,True,check_name_match_first,"1BR Grand Sofia Moslem Family -6.8704521,107.5786926",https://www.google.com/maps/search/?api=1&query=1BR%20Grand%20Sofia%20Moslem%20Family%20-6.8704521%2C107.5786926,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0668,LODGE-00152,"Casa de Jingga - KBP with Aesthetic Pool, Fun for Family Friends, Near Whoosh High Speed Train - Three-Bedroom House",vacation_rental,-6.8731,107.4728,4.85,15,low_review_confidence,low_review_confidence,0.8,False,0,True,check_name_match_first,"Casa de Jingga - KBP with Aesthetic Pool, Fun for Family Friends, Near Whoosh High Speed Train - Three-Bedroom House -6.8731,107.4728",https://www.google.com/maps/search/?api=1&query=Casa%20de%20Jingga%20-%20KBP%20with%20Aesthetic%20Pool%2C%20Fun%20for%20Family%20Friends%2C%20Near%20Whoosh%20High%20Speed%20Train%20-%20Three-Bedroom%20House%20-6.8731%2C107.4728,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0450,LODGE-00108,"Imah Safina, Cozy Private Home Syariah in Padalarang - Three-Bedroom House",vacation_rental,-6.8497,107.5115,5,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Imah Safina, Cozy Private Home Syariah in Padalarang - Three-Bedroom House -6.8497,107.5115",https://www.google.com/maps/search/?api=1&query=Imah%20Safina%2C%20Cozy%20Private%20Home%20Syariah%20in%20Padalarang%20-%20Three-Bedroom%20House%20-6.8497%2C107.5115,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0396,LODGE-00128,The Mansion Kotabaru Parahyangan - Four-Bedroom House,vacation_rental,-6.8681,107.4745,5,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"The Mansion Kotabaru Parahyangan - Four-Bedroom House -6.8681,107.4745",https://www.google.com/maps/search/?api=1&query=The%20Mansion%20Kotabaru%20Parahyangan%20-%20Four-Bedroom%20House%20-6.8681%2C107.4745,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0503,LODGE-00129,Vila murah di dekat kawasan wisata lembang - Three-Bedroom House,vacation_rental,-6.8466,107.5451,1.85,3,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Vila murah di dekat kawasan wisata lembang - Three-Bedroom House -6.8466,107.5451",https://www.google.com/maps/search/?api=1&query=Vila%20murah%20di%20dekat%20kawasan%20wisata%20lembang%20-%20Three-Bedroom%20House%20-6.8466%2C107.5451,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
PHREV-20260605-0478,LODGE-00142,3BR Villa Punawangi With Jacuzzi,villa,-6.8695,107.4546,4.65,3,low_review_confidence,low_review_confidence,0.8,False,0,True,check_name_match_first,"3BR Villa Punawangi With Jacuzzi -6.8695,107.4546",https://www.google.com/maps/search/?api=1&query=3BR%20Villa%20Punawangi%20With%20Jacuzzi%20-6.8695%2C107.4546,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,
